stock,name,ticker,country,base_quarter,forecast_quarter,current_weight,predicted_change_%,predicted_weight,actual_weight,model,error,naive_error,low,high
CNE1000048J0,China International Capital Corp Ltd Class A,601995,CHN,Dec-23,Dec-24,0.008693731278270295,0.0,0.008681192823853337,0.00959978807344893,naive (no feature history),-0.0009185952495955937,-0.0009060567951786353,,
CNE100001QW3,China Everbright Bank Co Ltd Class H,06818,CHN,Dec-23,Dec-24,0.008683703906553718,-8.068401441268241,0.007971554308863997,0.013673691608427255,ridge_a0.1,-0.005702137299563257,-0.004989987701873536,,
CNE100003T39,Shenzhen New Industries Biomedical Engineering Co Ltd Class A,300832,CHN,Dec-23,Dec-24,0.008573402817671398,0.0,0.008561037905876128,0.0063093275259664345,naive (no feature history),0.0022517103799096936,0.002264075291704964,,
CNE100004868,Imeik Technology Development Co Ltd Class A,300896,CHN,Dec-23,Dec-24,0.008543320702521673,-4.830073995770648,0.008118945603583998,0.006403340684465934,ridge_a0.1,0.0017156049191180637,0.002139980018055739,,
CNE100002RZ2,360 Security Technology Inc Class A,601360,CHN,Dec-23,Dec-24,0.0085332933308051,-10.884736145924153,0.007593499394405947,0.00863876467545404,ridge_a0.1,-0.0010452652810480929,-0.00010547134464894067,,
CNE1000000B8,TCL Zhonghuan Renewable Energy Technology Co Ltd Class A,002129,CHN,Dec-23,Dec-24,0.008523265959088524,-11.733506939095342,0.007512337707323782,0.0027577193159853287,ridge_a0.1,0.004754618391338453,0.0057655466431031956,,
CNE0000017Y6,Yonyou Network Technology Co Ltd Class A,600588,CHN,Dec-23,Dec-24,0.008513238587371949,-8.004020157321323,0.007820541859152732,0.004543969327475826,ridge_a0.1,0.003276572531676906,0.003969269259896123,,
CNE000001NT7,Shanxi Lu'an Environmental Energy Development Co Ltd Class A,601699,CHN,Dec-23,Dec-24,0.008433019613639351,-16.646323725670506,0.007019094023535147,0.00483645470947427,ridge_a0.1,0.0021826393140608772,0.0035965649041650814,,
CNE000001JN8,Hualan Biological Engineering Inc Class A,002007,CHN,Dec-23,Dec-24,0.008433019613639351,-15.135464624497427,0.007146321310458226,0.0037709722464799385,ridge_a0.1,0.0033753490639782872,0.004662047367159413,,
CNE000000TR0,China Eastern Airlines Corp Ltd Class A,600115,CHN,Dec-23,Dec-24,0.008422992241922776,-12.61108985264153,0.007350145131611467,0.008440292451955099,ridge_a0.1,-0.0010901473203436315,-1.7300210032322738e-05,,
CNE100000FD8,Everbright Securities Co Ltd Class A,601788,CHN,Dec-23,Dec-24,0.008372855383339903,-13.610795716782578,0.007222811062691568,0.009558004447449153,ridge_a0.1,-0.0023351933847575845,-0.001185149064109249,,
CNE100002GQ4,Bank Of Hangzhou Co Ltd Class A,600926,CHN,Dec-23,Dec-24,0.008372855383339903,-11.385916815846798,0.007408828286396335,0.011187565861440483,ridge_a0.1,-0.0037787375750441485,-0.0028147104781005797,,
CNE000001M14,Unigroup Guoxin Microelectronics Co Ltd Class A,002049,CHN,Dec-23,Dec-24,0.008332745896473603,-9.749636044303525,0.007509487366868141,0.006372002964966102,ridge_a0.1,0.0011374844019020397,0.001960742931507501,,
CNE100001WS9,Guosen Securities Co Ltd Class A,002736,CHN,Dec-23,Dec-24,0.008332745896473603,-7.828236099918481,0.0076693618313760465,0.009850489829447594,ridge_a0.1,-0.002181127998071548,-0.0015177439329739917,,
CNE0000012K6,Jiangsu Eastern Shenghong Co Ltd Class A,000301,CHN,Dec-23,Dec-24,0.008292636409607305,-13.48837797838424,0.007163747494470213,0.0068942982899633225,ridge_a0.1,0.0002694492045068903,0.001398338119643983,,
CNE1000018V8,Great Wall Motor Co Ltd Class A,601633,CHN,Dec-23,Dec-24,0.008252526922741006,-8.263118657083709,0.007559692186682522,0.008419400638955209,ridge_a0.1,-0.000859708452272687,-0.0001668737162142022,,
CNE100003MF3,Western Superconducting Technologies Co Ltd Class A,688122,CHN,Dec-23,Dec-24,0.008172307949008407,-12.771973350592756,0.007118261879757706,0.0029770833524841622,ridge_a0.1,0.004141178527273543,0.005195224596524245,,
CNE100001TH8,Jiangsu King's Luck Brewery Joint-Stock Co Ltd Class A,603369,CHN,Dec-23,Dec-24,0.008152253205575258,-8.031028101682136,0.007486730196238384,0.0068420687574636,ridge_a0.1,0.0006446614387747834,0.0013101844481116579,,
LU|CHN,Lufax Holding Ltd ADR,LU,CHN,Dec-23,Dec-24,0.008152253205575258,-11.377907780609538,0.007214277600126882,0.0,ridge_a0.1,0.007214277600126882,0.008152253205575258,,
